word,status,confidence,score,page,reason,hint,sort_order
кривач,needs_review,high,77,578,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кривуљ,needs_review,high,77,580,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крижак,needs_review,high,77,580,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крижар,needs_review,high,77,580,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крижач,needs_review,high,77,580,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крижић,needs_review,high,77,580,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крижни,needs_review,high,77,580,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кризни,needs_review,high,77,580,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крилат,needs_review,high,77,581,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крилце,needs_review,high,77,582,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кримић,needs_review,high,77,582,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
криоце,needs_review,high,77,582,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кричав,needs_review,high,77,584,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кркљав,needs_review,high,87,584,inflection-after-comma|lowercase-entry|previous-line-closed,,
крмчић,needs_review,high,77,586,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крњаст,needs_review,high,77,586,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крњост,needs_review,high,77,586,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кровар,needs_review,high,77,586,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кротак,needs_review,high,77,588,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кротон,needs_review,high,77,588,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крпаст,needs_review,high,77,588,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крпати,needs_review,high,77,588,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крпити,needs_review,high,77,588,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крсташ,needs_review,high,77,589,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крстић,needs_review,high,77,590,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кружан,needs_review,high,77,591,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крунац,needs_review,high,77,591,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крунаш,needs_review,high,77,591,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
круњач,needs_review,high,87,592,inflection-after-comma|lowercase-entry|previous-line-closed,,
крупан,needs_review,high,77,592,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крушан,needs_review,high,77,593,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крушац,needs_review,high,77,593,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крцати,needs_review,high,77,594,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крцкав,needs_review,high,87,594,inflection-after-comma|lowercase-entry|previous-line-closed,,
крчмар,needs_review,high,87,594,inflection-after-comma|lowercase-entry|previous-line-closed,,
крштен,needs_review,high,77,595,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ксенон,needs_review,high,77,595,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
куверт,needs_review,high,87,596,inflection-after-comma|lowercase-entry|previous-line-closed,,
куглат,needs_review,high,77,597,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кудити,needs_review,high,87,597,inflection-after-comma|lowercase-entry|previous-line-closed,,
кудрав,needs_review,high,77,597,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кудров,needs_review,high,77,597,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кужити,needs_review,high,87,597,inflection-after-comma|lowercase-entry|previous-line-closed,,
кулоар,needs_review,high,77,600,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
култни,needs_review,high,77,600,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
куљати,needs_review,high,77,601,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
купаст,needs_review,high,77,602,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
купити,needs_review,high,77,603,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
купљив,needs_review,high,77,603,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
курбан,needs_review,high,77,604,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
курвар,needs_review,high,77,604,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
курзив,needs_review,high,77,605,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
курсни,needs_review,high,77,605,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кућити,needs_review,high,77,607,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
куцати,needs_review,high,77,608,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кучкин,needs_review,high,77,608,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кушати,needs_review,high,77,608,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кушљав,needs_review,high,77,608,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
куштро,needs_review,high,87,608,inflection-after-comma|lowercase-entry|previous-line-closed,,
лавабо,needs_review,high,77,609,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лагити,needs_review,high,77,610,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лађаст,needs_review,high,87,610,inflection-after-comma|lowercase-entry|previous-line-closed,,
лазити,needs_review,high,77,611,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лаички,needs_review,high,77,611,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лактат,needs_review,high,87,613,inflection-after-comma|lowercase-entry|previous-line-closed,,
лакташ,needs_review,high,77,613,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ландов,needs_review,high,77,614,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лантан,needs_review,high,77,614,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ланчић,needs_review,high,77,615,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лањски,needs_review,high,77,615,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ларвин,needs_review,high,87,615,inflection-after-comma|lowercase-entry|previous-line-closed,,
ласаст,needs_review,high,87,615,inflection-after-comma|lowercase-entry|previous-line-closed,,
ласкав,needs_review,high,77,616,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ластар,needs_review,high,77,616,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лаутар,needs_review,high,77,617,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
легион,needs_review,high,77,619,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ледити,needs_review,high,77,620,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лежећи,needs_review,high,77,621,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лелиав,needs_review,high,77,622,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лемити,needs_review,high,77,622,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
леуком,needs_review,high,77,626,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
либаде,needs_review,high,77,627,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лигнин,needs_review,high,77,628,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лигнит,needs_review,high,77,628,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лимфни,needs_review,high,77,631,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
линеал,needs_review,high,87,631,inflection-after-comma|lowercase-entry|previous-line-closed,,
лираст,needs_review,high,87,632,inflection-after-comma|lowercase-entry|previous-line-closed,,
лисаст,needs_review,high,77,632,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лисиче,needs_review,high,77,633,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лискун,needs_review,high,77,633,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
листар,needs_review,high,77,633,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
листат,needs_review,high,87,633,inflection-after-comma|lowercase-entry|previous-line-closed,,
листаш,needs_review,high,87,633,inflection-after-comma|lowercase-entry|previous-line-closed,,
листић,needs_review,high,77,634,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
личити,needs_review,high,77,636,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лишћар,needs_review,high,77,636,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ловити,needs_review,high,77,637,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ловчев,needs_review,high,77,637,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ложити,needs_review,high,87,638,inflection-after-comma|lowercase-entry|previous-line-closed,,
лозаст,needs_review,high,77,638,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
локвањ,needs_review,high,77,639,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ломити,needs_review,high,87,640,inflection-after-comma|lowercase-entry|previous-line-closed,,
ломљив,needs_review,high,77,640,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лончар,needs_review,high,77,641,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лоптин,needs_review,high,77,641,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лорњон,needs_review,high,77,641,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лосион,needs_review,high,77,642,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лугаст,needs_review,high,77,642,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лудаст,needs_review,high,77,643,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лудост,needs_review,high,77,643,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лужаст,needs_review,high,77,643,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лужнат,needs_review,high,77,643,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лужник,needs_review,high,77,643,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лужњак,needs_review,high,77,643,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лукаст,needs_review,high,77,644,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
лумпач,needs_review,high,87,644,inflection-after-comma|lowercase-entry|previous-line-closed,,
лупити,needs_review,high,77,645,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
луткар,needs_review,high,77,645,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
луцнут,needs_review,high,87,646,inflection-after-comma|lowercase-entry|previous-line-closed,,
љескав,needs_review,high,77,647,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
љуљкав,needs_review,high,77,649,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
љумати,needs_review,high,77,649,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
љускав,needs_review,high,77,650,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
љускаш,needs_review,high,77,650,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
љуспав,needs_review,high,87,650,inflection-after-comma|lowercase-entry|previous-line-closed,,
магаре,needs_review,high,77,652,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
маглен,needs_review,high,77,653,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
маглин,needs_review,high,77,653,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
магнат,needs_review,high,77,654,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мадрац,needs_review,high,77,654,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мазгар,needs_review,high,77,656,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мазгић,needs_review,high,77,656,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мазгов,needs_review,high,77,656,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мангал,needs_review,high,77,663,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
манган,needs_review,high,77,663,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мандат,needs_review,high,77,664,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мантил,needs_review,high,77,666,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мануал,needs_review,high,77,666,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мањкав,needs_review,high,77,666,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
марабу,needs_review,high,77,666,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
марљив,needs_review,high,77,668,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мартир,needs_review,high,77,668,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
масник,needs_review,high,87,670,inflection-after-comma|lowercase-entry|previous-line-closed,,
мастан,needs_review,high,77,670,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
матроз,needs_review,high,77,673,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
махнит,needs_review,high,77,674,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
маштар,needs_review,high,87,676,inflection-after-comma|lowercase-entry|previous-line-closed,,
мегдан,needs_review,high,77,677,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
медаст,needs_review,high,77,678,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
медити,needs_review,high,77,679,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
међити,needs_review,high,77,679,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
међник,needs_review,high,87,680,inflection-after-comma|lowercase-entry|previous-line-closed,,
мекост,needs_review,high,77,682,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
меланж,needs_review,high,77,683,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мемљив,needs_review,high,77,684,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мемоар,needs_review,high,77,684,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ментал,needs_review,high,77,685,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
менхир,needs_review,high,77,685,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
меснат,needs_review,high,77,688,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
метеор,needs_review,high,77,691,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
метлар,needs_review,high,77,691,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мечати,needs_review,high,77,693,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мечкар,needs_review,high,77,694,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мигати,needs_review,high,77,695,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
микрдб,needs_review,high,77,695,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
микрон,needs_review,high,77,696,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
милион,needs_review,high,77,696,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
милити,needs_review,high,77,697,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
милоок,needs_review,high,77,697,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
милост,needs_review,high,77,697,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
минули,needs_review,high,77,700,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
миоцен,needs_review,high,77,700,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мирски,needs_review,high,87,702,inflection-after-comma|lowercase-entry|previous-line-closed,,
мисаон,needs_review,high,77,702,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
митити,needs_review,high,75,703,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
митски,needs_review,high,77,704,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мишаст,needs_review,high,87,704,inflection-after-comma|lowercase-entry|previous-line-closed,,
младар,needs_review,high,77,705,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
младин,needs_review,high,77,706,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
младић,needs_review,high,77,706,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
млазић,needs_review,high,77,706,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
млазни,needs_review,high,77,706,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
млатач,needs_review,high,87,707,inflection-after-comma|lowercase-entry|previous-line-closed,,
млачан,needs_review,high,77,707,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
млитав,needs_review,high,77,708,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
млохав,needs_review,high,77,708,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
модруљ,needs_review,high,77,712,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
молбен,needs_review,high,77,714,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
момчић,needs_review,high,77,715,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
монарх,needs_review,high,77,715,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
монден,needs_review,high,77,715,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
монсун,needs_review,high,79,717,inflection-after-comma|previous-line-closed,,
монтер,needs_review,high,87,717,inflection-after-comma|lowercase-entry|previous-line-closed,,
морион,needs_review,high,87,719,inflection-after-comma|lowercase-entry|previous-line-closed,,
морити,needs_review,high,77,719,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мормон,needs_review,high,77,719,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
морнар,needs_review,high,77,719,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
морски,needs_review,high,77,719,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
морфин,needs_review,high,87,719,inflection-after-comma|lowercase-entry|previous-line-closed,,
мостић,needs_review,high,77,720,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мотати,needs_review,high,77,720,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
моткаш,needs_review,high,77,721,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мочити,needs_review,high,77,722,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мравак,needs_review,high,77,723,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мразан,needs_review,high,77,723,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мразић,needs_review,high,77,723,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мрамор,needs_review,high,87,723,inflection-after-comma|lowercase-entry|previous-line-closed,,
мрваст,needs_review,high,77,724,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мрвити,needs_review,high,77,724,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мрдати,needs_review,high,77,724,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мркаст,needs_review,high,77,726,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мркост,needs_review,high,77,726,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мрсити,needs_review,high,75,727,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мртвац,needs_review,high,77,727,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мудрац,needs_review,high,77,729,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
музгав,needs_review,high,87,729,inflection-after-comma|lowercase-entry|previous-line-closed,,
мукоид,needs_review,high,87,730,inflection-after-comma|lowercase-entry|previous-line-closed,,
мукташ,needs_review,high,77,731,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
муслин,needs_review,high,77,732,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мутљаг,needs_review,high,77,733,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
муфљуз,needs_review,high,77,734,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
муцати,needs_review,high,77,734,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мучати,needs_review,high,77,734,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
мучити,needs_review,high,77,734,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
набран,needs_review,high,77,738,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нагнут,needs_review,high,77,744,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нагњио,needs_review,high,77,744,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
надати,needs_review,high,77,746,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
надмоћ,needs_review,high,87,750,inflection-after-comma|lowercase-entry|previous-line-closed,,
назрео,needs_review,high,77,755,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
наиван,needs_review,high,77,756,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
наивац,needs_review,high,77,756,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
наклон,needs_review,high,77,759,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
наопак,needs_review,high,77,768,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нарвал,needs_review,high,77,776,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
насећи,needs_review,high,77,779,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
наћвар,needs_review,high,77,788,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
науман,needs_review,high,77,789,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
научан,needs_review,high,87,789,inflection-after-comma|lowercase-entry|previous-line-closed,,
научни,needs_review,high,77,789,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нафтбл,needs_review,high,77,790,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
недраг,needs_review,high,77,799,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
незван,needs_review,high,87,800,inflection-after-comma|lowercase-entry|previous-line-closed,,
незрео,needs_review,high,77,800,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
неимар,needs_review,high,77,801,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
немали,needs_review,high,77,804,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
немушт,needs_review,high,77,805,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
неолит,needs_review,high,77,807,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нервни,needs_review,high,77,814,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
неслан,needs_review,high,77,816,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
неурон,needs_review,high,87,820,inflection-after-comma|lowercase-entry|previous-line-closed,,
никлен,needs_review,high,77,822,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нилски,needs_review,high,77,822,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нитков,needs_review,high,77,823,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нитрат,needs_review,high,87,823,inflection-after-comma|lowercase-entry|previous-line-closed,,
ноктић,needs_review,high,77,826,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нокшир,needs_review,high,77,826,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ноћити,needs_review,high,77,828,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
нудити,needs_review,high,77,828,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
обамро,needs_review,high,77,832,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
обарач,needs_review,high,77,832,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
обиман,needs_review,high,77,833,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
обичан,needs_review,high,77,834,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
област,needs_review,high,77,835,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
обрнут,needs_review,high,77,837,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
обртан,needs_review,high,77,837,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
