word,status,confidence,score,page,reason,answer_candidate,hint,sort_order
пита,needs_review,high,75,917,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пица,needs_review,high,75,918,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плав,needs_review,high,77,918,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
план,needs_review,high,75,919,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
плах,needs_review,high,77,920,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плач,needs_review,high,75,920,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плес,needs_review,high,75,921,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плик,needs_review,high,75,922,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плин,needs_review,high,75,922,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плуг,needs_review,high,75,923,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плус,needs_review,high,75,923,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
поен,needs_review,high,77,942,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
поет,needs_review,high,87,942,inflection-after-comma|lowercase-entry|previous-line-closed,,,
поза,needs_review,high,75,943,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пола,needs_review,high,75,950,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
поло,needs_review,high,85,953,grammar-marker|lowercase-entry|previous-line-closed,,,
полу,needs_review,high,75,954,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пони,needs_review,high,87,959,inflection-after-comma|lowercase-entry|previous-line-closed,,,
попа,needs_review,high,75,960,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
попо,needs_review,high,77,961,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пора,needs_review,high,75,962,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
поша,needs_review,high,85,979,grammar-marker|lowercase-entry|previous-line-closed,,,
поље,needs_review,high,85,955,grammar-marker|lowercase-entry|previous-line-closed,yes,,
прав,needs_review,high,77,981,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
праг,needs_review,high,75,982,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
прам,needs_review,high,85,984,grammar-marker|lowercase-entry|previous-line-closed,,,
прво,needs_review,high,85,987,grammar-marker|lowercase-entry|previous-line-closed,,,
прес,needs_review,high,75,1009,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прст,needs_review,high,75,1070,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пруг,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пруд,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прут,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прца,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прња,needs_review,high,75,1039,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прћо,needs_review,high,77,1071,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
псик,needs_review,high,75,1072,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
псић,needs_review,high,75,1072,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
птић,needs_review,high,75,1073,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пуки,needs_review,high,77,1074,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пулс,needs_review,high,75,1074,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пулт,needs_review,high,75,1074,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пуно,needs_review,high,75,1075,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пунч,needs_review,high,75,1076,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пупа,needs_review,high,75,1076,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пура,needs_review,high,75,1076,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
путе,needs_review,high,75,1079,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
путо,needs_review,high,75,1079,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пуце,needs_review,high,77,1080,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раби,needs_review,high,87,1082,inflection-after-comma|lowercase-entry|previous-line-closed,,,
рага,needs_review,high,75,1084,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рагу,needs_review,high,77,1084,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рада,needs_review,high,75,1084,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ради,needs_review,high,85,1084,grammar-marker|lowercase-entry|previous-line-closed,,,
радо,needs_review,high,75,1087,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рака,needs_review,high,75,1106,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рало,needs_review,high,75,1107,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рана,needs_review,high,75,1107,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
ранг,needs_review,high,75,1107,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рани,needs_review,high,77,1108,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рано,needs_review,high,75,1108,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ранч,needs_review,high,85,1108,grammar-marker|lowercase-entry|previous-line-closed,,,
рапа,needs_review,high,75,1108,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раса,needs_review,high,75,1108,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
раст,needs_review,high,75,1117,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рата,needs_review,high,75,1121,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рауб,needs_review,high,75,1122,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раша,needs_review,high,75,1123,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раја,needs_review,high,75,1106,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
реал,needs_review,high,77,1125,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
реза,needs_review,high,75,1131,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рели,needs_review,high,87,1135,inflection-after-comma|lowercase-entry|previous-line-closed,,,
репа,needs_review,high,75,1137,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
реса,needs_review,high,75,1139,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рест,needs_review,high,75,1140,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
решо,needs_review,high,87,1145,inflection-after-comma|lowercase-entry|previous-line-closed,,,
рзав,needs_review,high,77,1145,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рзај,needs_review,high,85,1145,grammar-marker|lowercase-entry|previous-line-closed,,,
риба,needs_review,high,75,1145,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рива,needs_review,high,75,1145,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рижа,needs_review,high,85,1146,grammar-marker|lowercase-entry|previous-line-closed,,,
рика,needs_review,high,75,1146,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рило,needs_review,high,85,1146,grammar-marker|lowercase-entry|previous-line-closed,,,
рима,needs_review,high,75,1146,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ринг,needs_review,high,85,1146,grammar-marker|lowercase-entry|previous-line-closed,,,
рипс,needs_review,high,75,1147,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рита,needs_review,high,75,1147,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
риђа,needs_review,high,75,1146,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
риђо,needs_review,high,77,1146,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рого,needs_review,high,87,1148,inflection-after-comma|lowercase-entry|previous-line-closed,,,
рода,needs_review,high,75,1149,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
роло,needs_review,high,87,1151,inflection-after-comma|lowercase-entry|previous-line-closed,,,
ромб,needs_review,high,75,1151,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
роса,needs_review,high,75,1152,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рођа,needs_review,high,85,1150,grammar-marker|lowercase-entry|previous-line-closed,,,
рођо,needs_review,high,87,1150,inflection-after-comma|lowercase-entry|previous-line-closed,,,
ртић,needs_review,high,77,1153,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руда,needs_review,high,75,1153,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ружа,needs_review,high,75,1154,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рука,needs_review,high,75,1154,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
руне,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руно,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рупа,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руса,needs_review,high,85,1157,grammar-marker|lowercase-entry|previous-line-closed,,,
рута,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руља,needs_review,high,75,1156,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руња,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руњо,needs_review,high,77,1157,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рђав,needs_review,high,77,1125,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сага,needs_review,high,75,1162,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сако,needs_review,high,77,1164,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сала,needs_review,high,75,1165,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сало,needs_review,high,75,1165,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
само,needs_review,high,75,1166,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
санс,needs_review,high,75,1171,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сара,needs_review,high,75,1173,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сари,needs_review,high,77,1173,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
саса,needs_review,high,75,1173,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сауг,needs_review,high,75,1174,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сафт,needs_review,high,75,1175,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сања,needs_review,high,75,1171,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сбни,needs_review,high,77,1230,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сват,needs_review,high,75,1176,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
свиб,needs_review,high,75,1182,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сврх,needs_review,high,75,1185,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеиз,needs_review,high,85,1189,grammar-marker|lowercase-entry|previous-line-closed,,,
секс,needs_review,high,75,1190,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сект,needs_review,high,75,1190,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
село,needs_review,high,85,1191,grammar-marker|lowercase-entry|previous-line-closed,yes,,
сена,needs_review,high,75,1192,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сенф,needs_review,high,75,1193,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
серж,needs_review,high,75,1194,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеша,needs_review,high,75,1195,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеја,needs_review,high,75,1189,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеља,needs_review,high,85,1191,grammar-marker|lowercase-entry|previous-line-closed,,,
сељо,needs_review,high,87,1191,inflection-after-comma|lowercase-entry|previous-line-closed,,,
сига,needs_review,high,75,1196,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сида,needs_review,high,75,1196,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сика,needs_review,high,85,1197,grammar-marker|lowercase-entry|previous-line-closed,,,
сила,needs_review,high,75,1197,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сима,needs_review,high,75,1198,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
симс,needs_review,high,75,1199,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сипа,needs_review,high,75,1201,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сиса,needs_review,high,75,1202,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сита,needs_review,high,75,1203,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сито,needs_review,high,75,1204,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сињи,needs_review,high,77,1201,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скеч,needs_review,high,87,1207,inflection-after-comma|lowercase-entry|previous-line-closed,,,
скик,needs_review,high,75,1207,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скиф,needs_review,high,75,1208,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скок,needs_review,high,75,1209,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
скор,needs_review,high,75,1210,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скот,needs_review,high,75,1210,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скуп,needs_review,high,75,1212,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слаб,needs_review,high,77,1213,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слад,needs_review,high,75,1215,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слак,needs_review,high,75,1215,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слап,needs_review,high,75,1216,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слет,needs_review,high,75,1217,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слив,needs_review,high,75,1217,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слик,needs_review,high,75,1217,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слип,needs_review,high,75,1218,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слуз,needs_review,high,75,1221,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
смак,needs_review,high,85,1221,grammar-marker|lowercase-entry|previous-line-closed,,,
смеч,needs_review,high,75,1223,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
смеђ,needs_review,high,87,1222,inflection-after-comma|lowercase-entry|previous-line-closed,,,
смрт,needs_review,high,75,1226,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
смук,needs_review,high,75,1226,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
снен,needs_review,high,77,1228,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соба,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сова,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сода,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сонг,needs_review,high,75,1230,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соул,needs_review,high,75,1231,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соха,needs_review,high,75,1231,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соја,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
спас,needs_review,high,75,1232,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спид,needs_review,high,75,1233,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спис,needs_review,high,75,1234,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спол,needs_review,high,85,1235,grammar-marker|lowercase-entry|previous-line-closed,,,
спор,needs_review,high,77,1235,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спот,needs_review,high,75,1236,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
срам,needs_review,high,75,1238,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
србо,needs_review,high,79,1239,inflection-after-comma|previous-line-closed,,,
сред,needs_review,high,75,1239,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
срма,needs_review,high,75,1241,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
срна,needs_review,high,75,1241,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
срце,needs_review,high,75,1242,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
срча,needs_review,high,85,1242,grammar-marker|lowercase-entry|previous-line-closed,,,
став,needs_review,high,75,1242,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стаж,needs_review,high,75,1243,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стан,needs_review,high,75,1244,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
стап,needs_review,high,75,1245,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стар,needs_review,high,77,1245,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стас,needs_review,high,75,1246,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
степ,needs_review,high,85,1248,grammar-marker|lowercase-entry|previous-line-closed,,,
стид,needs_review,high,75,1249,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стик,needs_review,high,75,1249,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стоп,needs_review,high,75,1251,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стрв,needs_review,high,75,1254,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
стрм,needs_review,high,77,1256,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
студ,needs_review,high,75,1259,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
суво,needs_review,high,75,1262,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сулц,needs_review,high,75,1266,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
супа,needs_review,high,75,311,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
суша,needs_review,high,75,1273,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сјај,needs_review,high,75,1205,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
табу,needs_review,high,77,1275,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
таин,needs_review,high,75,1276,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тако,needs_review,high,75,1277,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
такт,needs_review,high,75,1277,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
талк,needs_review,high,85,1278,grammar-marker|lowercase-entry|previous-line-closed,,,
тама,needs_review,high,75,1279,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
танк,needs_review,high,85,1280,grammar-marker|lowercase-entry|previous-line-closed,,,
тата,needs_review,high,75,1282,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тафт,needs_review,high,75,1282,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ташт,needs_review,high,77,1282,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тбст,needs_review,high,85,1303,grammar-marker|lowercase-entry|previous-line-closed,,,
твар,needs_review,high,75,1282,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
твид,needs_review,high,75,1283,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тежа,needs_review,high,75,1285,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
теза,needs_review,high,75,1285,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тека,needs_review,high,85,1286,grammar-marker|lowercase-entry|previous-line-closed,,,
теле,needs_review,high,77,1286,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тема,needs_review,high,75,1288,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
тенк,needs_review,high,75,1289,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тест,needs_review,high,75,1293,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
тигл,needs_review,high,75,1295,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тиро,needs_review,high,75,1297,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тирс,needs_review,high,75,1297,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тиса,needs_review,high,75,1297,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
титл,needs_review,high,75,1297,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ткач,needs_review,high,77,1299,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тлак,needs_review,high,85,1299,grammar-marker|lowercase-entry|previous-line-closed,,,
тмор,needs_review,high,77,1299,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тога,needs_review,high,75,1300,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тока,needs_review,high,75,1300,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тоња,needs_review,high,75,1301,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
траг,needs_review,high,75,1305,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
трак,needs_review,high,75,1306,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трап,needs_review,high,77,1308,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трач,needs_review,high,77,1309,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трек,needs_review,high,75,1311,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трен,needs_review,high,75,1311,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
треф,needs_review,high,85,1313,grammar-marker|lowercase-entry|previous-line-closed,,,
трик,needs_review,high,87,1315,inflection-after-comma|lowercase-entry|previous-line-closed,yes,,
трка,needs_review,high,75,1316,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трло,needs_review,high,75,1317,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тром,needs_review,high,87,1319,inflection-after-comma|lowercase-entry|previous-line-closed,,,
трон,needs_review,high,75,1319,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
троп,needs_review,high,75,1319,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трто,needs_review,high,77,1322,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трун,needs_review,high,75,1322,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
труп,needs_review,high,75,1323,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трус,needs_review,high,75,1323,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трша,needs_review,high,77,1324,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тршо,needs_review,high,77,1324,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трља,needs_review,high,75,1317,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
трње,needs_review,high,75,1317,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
туба,needs_review,high,75,1324,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
туга,needs_review,high,75,1324,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
туда,needs_review,high,75,1324,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тука,needs_review,high,75,1325,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
туна,needs_review,high,75,1326,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тупа,needs_review,high,75,1327,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тупо,needs_review,high,75,1327,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тура,needs_review,high,75,1327,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
туст,needs_review,high,77,1329,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
туце,needs_review,high,77,1329,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
тушт,needs_review,high,77,1330,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
