word,decision,source,page,confidence,status,reason,hint,sort_order
делати,pending,pdf_candidate,250,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
деликт,pending,pdf_candidate,250,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
делите,pending,pdf_candidate,1115,low,needs_review,lowercase-entry|possible-wrapped-definition,,
делове,pending,pdf_candidate,1093,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дељати,pending,pdf_candidate,252,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дељача,pending,pdf_candidate,252,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дељење,pending,pdf_candidate,252,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
демарш,pending,pdf_candidate,253,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дембел,pending,pdf_candidate,253,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
демско,pending,pdf_candidate,413,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
деница,pending,pdf_candidate,708,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
денска,pending,pdf_candidate,102,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
денула,pending,pdf_candidate,441,low,needs_review,lowercase-entry|possible-wrapped-definition,,
дењчић,pending,pdf_candidate,255,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дерати,pending,pdf_candidate,257,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дерезе,pending,pdf_candidate,257,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
десант,pending,pdf_candidate,258,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
десерт,pending,pdf_candidate,258,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
десето,pending,pdf_candidate,258,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
десити,pending,pdf_candidate,259,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
десном,pending,pdf_candidate,1528,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
деспик,pending,pdf_candidate,259,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
детант,pending,pdf_candidate,260,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дефект,pending,pdf_candidate,262,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
децима,pending,pdf_candidate,263,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дечаци,pending,pdf_candidate,979,low,needs_review,possible-wrapped-definition|ocr-noise-near-entry,,
дечаче,pending,pdf_candidate,263,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дечица,pending,pdf_candidate,263,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дечкић,pending,pdf_candidate,263,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дешава,pending,pdf_candidate,1228,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дивљан,pending,pdf_candidate,264,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дивљач,pending,pdf_candidate,264,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дивног,pending,pdf_candidate,349,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дивота,pending,pdf_candidate,94,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дизање,pending,pdf_candidate,266,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дизати,pending,pdf_candidate,266,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дилема,pending,pdf_candidate,268,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дилске,pending,pdf_candidate,1264,low,needs_review,lowercase-entry|possible-wrapped-definition,,
димњак,pending,pdf_candidate,269,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
димове,pending,pdf_candidate,1461,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
димчић,pending,pdf_candidate,269,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
динама,pending,pdf_candidate,970,low,needs_review,lowercase-entry|possible-wrapped-definition,,
динамо,pending,pdf_candidate,269,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
династ,pending,pdf_candidate,270,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дингач,pending,pdf_candidate,270,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
динице,pending,pdf_candidate,1084,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
динска,pending,pdf_candidate,1521,low,needs_review,lowercase-entry|possible-wrapped-definition,,
дињење,pending,pdf_candidate,22,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дињица,pending,pdf_candidate,270,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
диплар,pending,pdf_candidate,270,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
диптих,pending,pdf_candidate,271,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дирани,pending,pdf_candidate,92,low,needs_review,lowercase-entry|possible-wrapped-definition,,
дирано,pending,pdf_candidate,1422,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дирати,pending,pdf_candidate,271,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
директ,pending,pdf_candidate,271,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дисање,pending,pdf_candidate,272,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дисати,pending,pdf_candidate,272,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дискос,pending,pdf_candidate,273,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дискус,pending,pdf_candidate,273,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дистих,pending,pdf_candidate,274,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дичити,pending,pdf_candidate,276,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дичном,pending,pdf_candidate,590,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дишњак,pending,pdf_candidate,198,low,needs_review,lowercase-entry|possible-wrapped-definition,,
дланић,pending,pdf_candidate,277,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
длетар,pending,pdf_candidate,277,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дљивим,pending,pdf_candidate,808,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дневне,pending,pdf_candidate,824,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дневно,pending,pdf_candidate,277,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
добава,pending,pdf_candidate,278,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
добећи,pending,pdf_candidate,279,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
добога,pending,pdf_candidate,279,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
доброг,pending,pdf_candidate,440,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
добром,pending,pdf_candidate,1078,low,needs_review,lowercase-entry|possible-wrapped-definition,,
довати,pending,pdf_candidate,331,low,needs_review,lowercase-entry|possible-wrapped-definition,,
довече,pending,pdf_candidate,282,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
довина,pending,pdf_candidate,983,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
довити,pending,pdf_candidate,282,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
довући,pending,pdf_candidate,282,low,needs_review,previous-line-closed|ocr-noise-near-entry,,
доглед,pending,pdf_candidate,282,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
догмат,pending,pdf_candidate,283,low,needs_review,previous-line-closed|ocr-noise-near-entry,,
догола,pending,pdf_candidate,283,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
додела,pending,pdf_candidate,284,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
додола,pending,pdf_candidate,284,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
додуше,pending,pdf_candidate,284,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дођите,pending,pdf_candidate,865,low,needs_review,possible-wrapped-definition|ocr-noise-near-entry,,
дозрео,pending,pdf_candidate,286,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
докази,pending,pdf_candidate,621,low,needs_review,previous-line-closed,,
доконо,pending,pdf_candidate,287,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
доктор,pending,pdf_candidate,288,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
долина,pending,pdf_candidate,289,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
долити,pending,pdf_candidate,290,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
долмен,pending,pdf_candidate,290,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дољача,pending,pdf_candidate,290,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дољица,pending,pdf_candidate,290,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
домало,pending,pdf_candidate,290,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
домина,pending,pdf_candidate,291,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
домино,pending,pdf_candidate,292,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
домоћи,pending,pdf_candidate,292,low,needs_review,previous-line-closed|ocr-noise-near-entry,,
донесу,pending,pdf_candidate,778,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
донске,pending,pdf_candidate,1028,low,needs_review,lowercase-entry|possible-wrapped-definition,,
доонда,pending,pdf_candidate,293,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
допада,pending,pdf_candidate,220,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
допећи,pending,pdf_candidate,294,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
допинг,pending,pdf_candidate,294,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
допити,pending,pdf_candidate,294,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
допола,pending,pdf_candidate,294,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
допуна,pending,pdf_candidate,295,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
допуст,pending,pdf_candidate,295,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дорада,pending,pdf_candidate,295,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дорећи,pending,pdf_candidate,295,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
доруша,pending,pdf_candidate,295,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
досада,pending,pdf_candidate,296,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
досећи,pending,pdf_candidate,296,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
досита,pending,pdf_candidate,296,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
доскок,pending,pdf_candidate,296,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дослух,pending,pdf_candidate,297,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
досљед,pending,pdf_candidate,297,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
досред,pending,pdf_candidate,297,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
досуда,pending,pdf_candidate,298,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
досути,pending,pdf_candidate,298,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дотаћи,pending,pdf_candidate,299,low,needs_review,previous-line-closed,,
дотећи,pending,pdf_candidate,299,low,needs_review,previous-line-closed|ocr-noise-near-entry,,
дотући,pending,pdf_candidate,300,low,needs_review,previous-line-closed,,
дохват,pending,pdf_candidate,301,low,needs_review,previous-line-closed|ocr-noise-near-entry,,
доцент,pending,pdf_candidate,301,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
доцкан,pending,pdf_candidate,301,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дочути,pending,pdf_candidate,302,low,needs_review,lowercase-entry|possible-wrapped-definition,,
драган,pending,pdf_candidate,302,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дражба,pending,pdf_candidate,303,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
драхма,pending,pdf_candidate,304,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрвара,pending,pdf_candidate,305,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрвено,pending,pdf_candidate,305,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрвета,pending,pdf_candidate,903,low,needs_review,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дрвету,pending,pdf_candidate,442,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дрезга,pending,pdf_candidate,306,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дреман,pending,pdf_candidate,306,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дремеж,pending,pdf_candidate,306,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дремка,pending,pdf_candidate,306,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дремно,pending,pdf_candidate,307,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дренах,pending,pdf_candidate,307,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дресер,pending,pdf_candidate,307,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрешио,pending,pdf_candidate,1097,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
држава,pending,pdf_candidate,149,low,needs_review,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,
држави,pending,pdf_candidate,449,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
државо,pending,pdf_candidate,308,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
државу,pending,pdf_candidate,551,low,needs_review,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
држало,pending,pdf_candidate,308,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
држаља,pending,pdf_candidate,308,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
држање,pending,pdf_candidate,308,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрикер,pending,pdf_candidate,309,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрљаво,pending,pdf_candidate,309,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрљати,pending,pdf_candidate,309,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрљача,pending,pdf_candidate,309,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрмало,pending,pdf_candidate,309,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дробна,pending,pdf_candidate,310,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дробно,pending,pdf_candidate,310,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрожђе,pending,pdf_candidate,310,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрозга,pending,pdf_candidate,310,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дропља,pending,pdf_candidate,311,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дросив,pending,pdf_candidate,712,low,needs_review,lowercase-entry|possible-wrapped-definition,,
дрпати,pending,pdf_candidate,311,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дртина,pending,pdf_candidate,311,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
другде,pending,pdf_candidate,311,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дружба,pending,pdf_candidate,312,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дружбе,pending,pdf_candidate,480,low,needs_review,possible-wrapped-definition,,
друмом,pending,pdf_candidate,1363,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дуални,pending,pdf_candidate,313,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дубина,pending,pdf_candidate,314,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дубоко,pending,pdf_candidate,314,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дувана,pending,pdf_candidate,600,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дувати,pending,pdf_candidate,315,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дугица,pending,pdf_candidate,315,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дугмад,pending,pdf_candidate,1197,low,needs_review,previous-line-closed|ocr-noise-near-entry,,
дугове,pending,pdf_candidate,394,low,needs_review,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дугоња,pending,pdf_candidate,316,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дугоув,pending,pdf_candidate,316,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дудара,pending,pdf_candidate,317,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дудиња,pending,pdf_candidate,317,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дудица,pending,pdf_candidate,317,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дужина,pending,pdf_candidate,317,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дужити,pending,pdf_candidate,317,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дужица,pending,pdf_candidate,317,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дуксер,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дуктус,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дуљина,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дуљити,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дуљица,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
думача,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
думдум,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дупком,pending,pdf_candidate,318,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дупљаш,pending,pdf_candidate,201,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
дупсти,pending,pdf_candidate,319,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дупчић,pending,pdf_candidate,319,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дурати,pending,pdf_candidate,319,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
духови,pending,pdf_candidate,319,low,needs_review,previous-line-closed,,
ђавања,pending,pdf_candidate,1033,low,needs_review,lowercase-entry|possible-wrapped-definition,,
ђаваши,pending,pdf_candidate,679,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђавола,pending,pdf_candidate,322,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ђаволу,pending,pdf_candidate,322,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђавољи,pending,pdf_candidate,323,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ђанска,pending,pdf_candidate,209,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђанске,pending,pdf_candidate,206,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђанско,pending,pdf_candidate,1459,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђарско,pending,pdf_candidate,655,low,needs_review,lowercase-entry|possible-wrapped-definition,,
ђарску,pending,pdf_candidate,655,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђевина,pending,pdf_candidate,345,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђевине,pending,pdf_candidate,58,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђевину,pending,pdf_candidate,755,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђерђеф,pending,pdf_candidate,323,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ђерица,pending,pdf_candidate,1468,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђешрек,pending,pdf_candidate,323,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ђивала,pending,pdf_candidate,516,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђивање,pending,pdf_candidate,695,low,needs_review,lowercase-entry|possible-wrapped-definition,,
ђивању,pending,pdf_candidate,1279,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђиваши,pending,pdf_candidate,1107,low,needs_review,lowercase-entry|possible-wrapped-definition,,
ђилкош,pending,pdf_candidate,323,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ђинске,pending,pdf_candidate,878,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђипати,pending,pdf_candidate,323,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ђогуша,pending,pdf_candidate,323,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ђурђев,pending,pdf_candidate,324,low,needs_review,previous-line-closed,,
ђурена,pending,pdf_candidate,676,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ђутуре,pending,pdf_candidate,1086,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
европа,pending,pdf_candidate,327,low,needs_review,previous-line-closed,,
егзарх,pending,pdf_candidate,327,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
едитор,pending,pdf_candidate,329,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
екавка,pending,pdf_candidate,329,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
екипни,pending,pdf_candidate,330,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
екипно,pending,pdf_candidate,330,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
еклога,pending,pdf_candidate,330,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
екнути,pending,pdf_candidate,330,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
еколог,pending,pdf_candidate,330,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
економ,pending,pdf_candidate,330,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
екотип,pending,pdf_candidate,331,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
екрану,pending,pdf_candidate,605,low,needs_review,lowercase-entry|possible-wrapped-definition,,
екстра,pending,pdf_candidate,334,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ексцес,pending,pdf_candidate,334,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
елемен,pending,pdf_candidate,337,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
елипса,pending,pdf_candidate,338,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
енерго,pending,pdf_candidate,341,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
енигма,pending,pdf_candidate,341,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
енолог,pending,pdf_candidate,341,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
епилог,pending,pdf_candidate,343,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
епитаф,pending,pdf_candidate,343,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
епичар,pending,pdf_candidate,343,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ергела,pending,pdf_candidate,344,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
есконт,pending,pdf_candidate,345,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етапни,pending,pdf_candidate,346,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етапно,pending,pdf_candidate,346,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етиком,pending,pdf_candidate,361,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
етичар,pending,pdf_candidate,347,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
еурека,pending,pdf_candidate,348,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ефекти,pending,pdf_candidate,348,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ефенди,pending,pdf_candidate,349,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ехидна,pending,pdf_candidate,349,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ешички,pending,pdf_candidate,1231,low,needs_review,lowercase-entry|possible-wrapped-definition,,
жабица,pending,pdf_candidate,350,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жабљак,pending,pdf_candidate,350,low,needs_review,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жавања,pending,pdf_candidate,998,low,needs_review,lowercase-entry|possible-wrapped-definition,,
жавање,pending,pdf_candidate,38,low,needs_review,lowercase-entry|possible-wrapped-definition,,
жавању,pending,pdf_candidate,1282,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
жавати,pending,pdf_candidate,275,low,needs_review,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
