word,status,confidence,score,page,reason,hint,sort_order
ембрио,needs_review,high,77,338,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
емират,needs_review,high,77,339,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
емисар,needs_review,high,77,339,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
еолски,needs_review,high,77,342,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
епигон,needs_review,high,77,342,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
епифит,needs_review,high,87,343,inflection-after-comma|lowercase-entry|previous-line-closed,,
епичан,needs_review,high,87,343,inflection-after-comma|lowercase-entry|previous-line-closed,,
еритем,needs_review,high,87,344,inflection-after-comma|lowercase-entry|previous-line-closed,,
ерудит,needs_review,high,77,344,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
естуар,needs_review,high,87,346,inflection-after-comma|lowercase-entry|previous-line-closed,,
етажер,needs_review,high,77,346,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етажни,needs_review,high,77,346,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
еталон,needs_review,high,77,346,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етидни,needs_review,high,77,347,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етилни,needs_review,high,77,347,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етимбн,needs_review,high,77,347,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етичан,needs_review,high,77,347,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
етички,needs_review,high,77,347,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жалбен,needs_review,high,77,350,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жалити,needs_review,high,77,350,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жалост,needs_review,high,77,351,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жандар,needs_review,high,77,351,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жаргон,needs_review,high,77,352,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жарећи,needs_review,high,77,352,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жацати,needs_review,high,77,352,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жбунић,needs_review,high,77,352,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жвалав,needs_review,high,77,352,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жврљав,needs_review,high,77,353,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жганци,needs_review,high,77,353,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жгебав,needs_review,high,77,353,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жгољав,needs_review,high,87,353,inflection-after-comma|lowercase-entry|previous-line-closed,,
ждерав,needs_review,high,77,353,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жедник,needs_review,high,77,353,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
женско,needs_review,high,77,354,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жесток,needs_review,high,77,355,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
живост,needs_review,high,77,356,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
живцат,needs_review,high,87,357,inflection-after-comma|lowercase-entry|previous-line-closed,,
жиголо,needs_review,high,87,357,inflection-after-comma|lowercase-entry|previous-line-closed,,
жижити,needs_review,high,77,357,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жижљив,needs_review,high,77,357,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жиласт,needs_review,high,77,358,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жицати,needs_review,high,77,359,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жмигав,needs_review,high,87,359,inflection-after-comma|lowercase-entry|previous-line-closed,,
жуљати,needs_review,high,77,360,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жуљити,needs_review,high,77,360,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
журљив,needs_review,high,77,361,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жустар,needs_review,high,77,361,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жутити,needs_review,high,75,362,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жутњак,needs_review,high,77,362,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
жучљив,needs_review,high,77,362,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
задати,needs_review,high,77,374,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
заклан,needs_review,high,77,380,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
заклет,needs_review,high,77,380,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зарђао,needs_review,high,77,398,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
заспао,needs_review,high,77,402,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зауман,needs_review,high,77,407,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зачмао,needs_review,high,77,410,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
збирни,needs_review,high,77,411,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зборни,needs_review,high,77,412,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
збркан,needs_review,high,77,412,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
збуњен,needs_review,high,77,412,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
збуњив,needs_review,high,87,412,inflection-after-comma|lowercase-entry|previous-line-closed,,
звекир,needs_review,high,77,413,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
звечак,needs_review,high,77,414,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
звечац,needs_review,high,77,414,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
звонак,needs_review,high,77,414,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
звонар,needs_review,high,77,414,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
звоник,needs_review,high,77,414,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
звонце,needs_review,high,77,414,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
звучан,needs_review,high,77,415,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
згодан,needs_review,high,77,415,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
згурен,needs_review,high,77,416,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зденац,needs_review,high,77,417,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зебљив,needs_review,high,77,418,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зезати,needs_review,high,77,418,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зезнут,needs_review,high,77,418,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зекаст,needs_review,high,87,418,inflection-after-comma|lowercase-entry|previous-line-closed,,
зељаст,needs_review,high,77,419,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зембил,needs_review,high,87,419,inflection-after-comma|lowercase-entry|previous-line-closed,,
земљав,needs_review,high,87,419,inflection-after-comma|lowercase-entry|previous-line-closed,,
земљак,needs_review,high,77,419,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
земљив,needs_review,high,87,419,inflection-after-comma|lowercase-entry|previous-line-closed,,
зечаст,needs_review,high,87,420,inflection-after-comma|lowercase-entry|previous-line-closed,,
зимљив,needs_review,high,77,421,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зимски,needs_review,high,77,421,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зинути,needs_review,high,77,421,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
златан,needs_review,high,77,421,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
златар,needs_review,high,77,421,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
злаћен,needs_review,high,87,422,inflection-after-comma|lowercase-entry|previous-line-closed,,
злехуд,needs_review,high,77,422,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
злобан,needs_review,high,77,422,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
злобив,needs_review,high,87,422,inflection-after-comma|lowercase-entry|previous-line-closed,,
злогук,needs_review,high,87,423,inflection-after-comma|lowercase-entry|previous-line-closed,,
злорек,needs_review,high,77,423,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
злоћуд,needs_review,high,77,423,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
злохуд,needs_review,high,87,424,inflection-after-comma|lowercase-entry|previous-line-closed,,
злурад,needs_review,high,77,424,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зможни,needs_review,high,77,385,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
знатан,needs_review,high,77,425,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зобити,needs_review,high,77,426,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зооген,needs_review,high,87,426,inflection-after-comma|lowercase-entry|previous-line-closed,,
зрачак,needs_review,high,77,426,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зрачић,needs_review,high,77,427,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зреник,needs_review,high,77,427,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зрикав,needs_review,high,87,427,inflection-after-comma|lowercase-entry|previous-line-closed,,
зубаст,needs_review,high,77,427,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зурити,needs_review,high,77,428,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
зуцати,needs_review,high,77,428,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
иверак,needs_review,high,77,429,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ивичнц,needs_review,high,77,429,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
игласт,needs_review,high,77,430,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
изотоп,needs_review,high,87,450,inflection-after-comma|lowercase-entry|previous-line-closed,,
икавац,needs_review,high,77,453,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
икакав,needs_review,high,77,453,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
иколик,needs_review,high,87,453,inflection-after-comma|lowercase-entry|previous-line-closed,,
илирац,needs_review,high,77,454,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
иметак,needs_review,high,77,456,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
имовни,needs_review,high,77,456,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
имутак,needs_review,high,77,457,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
имућан,needs_review,high,77,457,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
индиго,needs_review,high,77,458,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
искрав,needs_review,high,87,468,inflection-after-comma|lowercase-entry|previous-line-closed,,
искрен,needs_review,high,87,469,inflection-after-comma|lowercase-entry|previous-line-closed,,
ихтиол,needs_review,high,77,482,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кабаре,needs_review,high,77,500,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кабаст,needs_review,high,77,500,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
каблар,needs_review,high,77,500,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
каблић,needs_review,high,77,500,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
казеин,needs_review,high,87,502,inflection-after-comma|lowercase-entry|previous-line-closed,,
какаду,needs_review,high,77,503,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
калвин,needs_review,high,77,504,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
калкан,needs_review,high,77,504,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
камиљи,needs_review,high,77,506,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
камион,needs_review,high,87,506,inflection-after-comma|lowercase-entry|previous-line-closed,,
канабе,needs_review,high,77,507,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
канкан,needs_review,high,77,507,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кантон,needs_review,high,77,508,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
капати,needs_review,high,77,509,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
каприц,needs_review,high,87,510,inflection-after-comma|lowercase-entry|previous-line-closed,,
карате,needs_review,high,77,511,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
карбит,needs_review,high,77,511,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
карбол,needs_review,high,77,511,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кардан,needs_review,high,77,511,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
каритм,needs_review,high,77,512,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кармин,needs_review,high,77,512,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
карнер,needs_review,high,87,512,inflection-after-comma|lowercase-entry|previous-line-closed,,
карниз,needs_review,high,77,512,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
картар,needs_review,high,87,512,inflection-after-comma|lowercase-entry|previous-line-closed,,
карташ,needs_review,high,87,512,inflection-after-comma|lowercase-entry|previous-line-closed,,
картел,needs_review,high,77,512,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
картеч,needs_review,high,77,512,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
касати,needs_review,high,87,513,inflection-after-comma|lowercase-entry|previous-line-closed,,
катрен,needs_review,high,77,514,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кафеин,needs_review,high,87,515,inflection-after-comma|lowercase-entry|previous-line-closed,,
качити,needs_review,high,87,515,inflection-after-comma|lowercase-entry|previous-line-closed,,
кашљав,needs_review,high,77,516,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
квакач,needs_review,high,77,516,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кваран,needs_review,high,77,517,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
квасан,needs_review,high,87,517,inflection-after-comma|lowercase-entry|previous-line-closed,,
квасац,needs_review,high,77,517,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кедров,needs_review,high,77,518,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кидати,needs_review,high,77,520,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кидљив,needs_review,high,77,520,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кисити,needs_review,high,77,522,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
китаст,needs_review,high,87,522,inflection-after-comma|lowercase-entry|previous-line-closed,,
китити,needs_review,high,77,522,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кичаст,needs_review,high,77,523,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кишљив,needs_review,high,77,523,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клавир,needs_review,high,87,523,inflection-after-comma|lowercase-entry|previous-line-closed,,
кланац,needs_review,high,77,524,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
класак,needs_review,high,77,524,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
класан,needs_review,high,77,524,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
класат,needs_review,high,77,524,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
класић,needs_review,high,77,524,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
класни,needs_review,high,77,525,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клеков,needs_review,high,77,525,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кленик,needs_review,high,77,526,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клепац,needs_review,high,77,526,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клепач,needs_review,high,87,526,inflection-after-comma|lowercase-entry|previous-line-closed,,
клесар,needs_review,high,77,526,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клецав,needs_review,high,77,526,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клизав,needs_review,high,77,527,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клизак,needs_review,high,87,527,inflection-after-comma|lowercase-entry|previous-line-closed,,
клизач,needs_review,high,77,527,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клизни,needs_review,high,77,527,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кликун,needs_review,high,77,528,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
климав,needs_review,high,77,528,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клипак,needs_review,high,77,528,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клипић,needs_review,high,77,529,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клисар,needs_review,high,87,529,inflection-after-comma|lowercase-entry|previous-line-closed,,
клицав,needs_review,high,87,529,inflection-after-comma|lowercase-entry|previous-line-closed,,
клицин,needs_review,high,77,529,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клозет,needs_review,high,77,530,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клонуо,needs_review,high,77,530,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клопав,needs_review,high,77,530,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
клупче,needs_review,high,77,531,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кљакав,needs_review,high,87,531,inflection-after-comma|lowercase-entry|previous-line-closed,,
кљунак,needs_review,high,77,531,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кљунар,needs_review,high,77,531,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кљунаш,needs_review,high,77,531,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кљунић,needs_review,high,77,531,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кључар,needs_review,high,77,532,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кључић,needs_review,high,77,532,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кључни,needs_review,high,77,532,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кмекав,needs_review,high,87,532,inflection-after-comma|lowercase-entry|previous-line-closed,,
кнежић,needs_review,high,77,533,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кнезов,needs_review,high,87,533,inflection-after-comma|lowercase-entry|previous-line-closed,,
кобити,needs_review,high,87,534,inflection-after-comma|lowercase-entry|previous-line-closed,,
кобрач,needs_review,high,77,535,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кожаст,needs_review,high,77,536,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кожнат,needs_review,high,77,536,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
козлац,needs_review,high,77,537,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кокаин,needs_review,high,77,538,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
коксни,needs_review,high,77,538,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
колњак,needs_review,high,77,541,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
колхоз,needs_review,high,87,543,inflection-after-comma|lowercase-entry|previous-line-closed,,
комити,needs_review,high,77,545,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
компот,needs_review,high,77,546,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
комфор,needs_review,high,77,547,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кондом,needs_review,high,87,549,inflection-after-comma|lowercase-entry|previous-line-closed,,
концил,needs_review,high,87,554,inflection-after-comma|lowercase-entry|previous-line-closed,,
кончан,needs_review,high,77,554,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
коњаст,needs_review,high,77,555,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
коњски,needs_review,high,77,555,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
коњчић,needs_review,high,77,555,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
копати,needs_review,high,77,556,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кораст,needs_review,high,87,557,inflection-after-comma|lowercase-entry|previous-line-closed,,
кордон,needs_review,high,77,558,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
корити,needs_review,high,77,559,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
корнер,needs_review,high,77,559,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
корњаш,needs_review,high,77,560,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
корпар,needs_review,high,77,560,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
космат,needs_review,high,77,561,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
косоок,needs_review,high,87,562,inflection-after-comma|lowercase-entry|previous-line-closed,,
костим,needs_review,high,77,562,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
котити,needs_review,high,77,563,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
котлар,needs_review,high,77,563,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
котлац,needs_review,high,77,563,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
котлет,needs_review,high,77,563,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
котлић,needs_review,high,77,563,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кошљив,needs_review,high,77,566,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кошмар,needs_review,high,87,566,inflection-after-comma|lowercase-entry|previous-line-closed,,
коштац,needs_review,high,77,566,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кошћат,needs_review,high,87,567,inflection-after-comma|lowercase-entry|previous-line-closed,,
кошчат,needs_review,high,77,567,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кошчев,needs_review,high,77,567,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крављи,needs_review,high,77,568,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крагуљ,needs_review,high,77,568,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
красан,needs_review,high,77,570,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
красни,needs_review,high,77,570,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кратки,needs_review,high,77,572,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крвник,needs_review,high,77,573,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крвоок,needs_review,high,87,574,inflection-after-comma|lowercase-entry|previous-line-closed,,
креаол,needs_review,high,77,575,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
креауб,needs_review,high,77,575,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кредит,needs_review,high,77,574,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кредни,needs_review,high,77,574,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крезав,needs_review,high,77,574,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кремен,needs_review,high,77,575,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крепак,needs_review,high,77,576,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крепао,needs_review,high,77,576,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кретен,needs_review,high,77,577,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кретон,needs_review,high,87,577,inflection-after-comma|lowercase-entry|previous-line-closed,,
крецав,needs_review,high,77,577,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кречав,needs_review,high,87,577,inflection-after-comma|lowercase-entry|previous-line-closed,,
кречан,needs_review,high,77,577,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
кречар,needs_review,high,87,577,inflection-after-comma|lowercase-entry|previous-line-closed,,
кржљав,needs_review,high,87,578,inflection-after-comma|lowercase-entry|previous-line-closed,,
крзати,needs_review,high,77,578,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
крзнар,needs_review,high,77,578,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
